"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,"Base Year",
"Curaçao and Sint Maarten","355","Current Account, Secondary Income, Debit, US Dollars","BMIS_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98770949.7206704","104424581.005587","19011173.1843575","-9592178.77094972","1603351.95530727","-22335195.5307263","-9324022.34636871","-7818203.58100559","-48976249.6201117","39402165.178771","-6795645.05027933","6335087.72625698","-93773015.0670391","-109559009.782123","",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20385474.8603352","-21418994.4134078","-32329608.9385475","212972067.039106","136956983.240223","16569832.4022346","-28541184.5363128","-50260527.9888268","-68542225.1899441","-31747064.2011173","-47021639.7486034","-103808967.486033","-68425796.3631285","-54595492.4636872","",
"Curaçao and Sint Maarten","355","Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7855307.26256983","13472625.698324","8972067.03910615","2877094.97206704","10301675.9776536","10687150.8379888","-164463687.150838","5648271.21787709","11276358.7597765","6684588.44134078","9660407.27374302","20179668.4301676","15179661.1899441","14676657.8379888","",
"Curaçao and Sint Maarten","355","Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Supplementary Items, Reserves and Related items, US Dollars","BTRUE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8071508.37988828","-205872290.502793","-56296089.3854749","250396648.044693","14340782.1229051","102223463.687151","-56122905.0279329","-218870151.798883","-161378013.994413","298278823.061453","100310915.402235","-201723453.849162","15702659.8826816","-84639460.4972067","",
"Curaçao and Sint Maarten","355","Supplementary Items, Reserves and Related items, US Dollars","BTRUE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Liabilities, Portfolio Investment, Equity and Investment Fund Shares, US Dollars","ILPE_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9944134.07821229","9944134.07821229","19291620.1117318","17800000","15413407.821229","0","0","0","0","0","0",,,,"",
"Curaçao and Sint Maarten","355","Liabilities, Portfolio Investment, Equity and Investment Fund Shares, US Dollars","ILPE_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,,,
"Curaçao and Sint Maarten","355","Financial Account, Other Investment, Other Equity, Net Acquisition of Financial Assets, Debt Instruments, US Dollars","BFOAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-675837832.402235","-374614525.139665","-132178770.949721","-12245810.0558658","-47759776.5363129","-199011173.184357","-98300895.6089385","-60635429.6536312","-159993499.972067","-377891149.379888","-250014462.709497","-266702186.100559","-235841633.77095","-248609015.603352","",
"Curaçao and Sint Maarten","355","Financial Account, Other Investment, Other Equity, Net Acquisition of Financial Assets, Debt Instruments, US Dollars","BFOAD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Financial Account, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Net Acquisition of Financial Assets, US Dollars","BFFA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83798.8826815643","418994.413407821","279329.608938547","1430167.59776536","379888.268156425","256983.240223464","0","-13217.8770949721","-1669029.63128492","142234.525139665","14788.6592178771","0","27910.0558659218","0","",
"Curaçao and Sint Maarten","355","Financial Account, Financial Derivatives (Other Than Reserves) and Employee Stock Options, Net Acquisition of Financial Assets, US Dollars","BFFA_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-803260893.854749","-755969273.743016","-716494972.067039","-594487150.837988","-495425139.664805","-603058100.558659","-625733292.921788","-719179025.094972","-690632017.234639","-929055977.40782","-760302007.184358","-815201592.223462","-721068683.994414","-822467673.039106","",
"Curaçao and Sint Maarten","355","Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Assets, Direct Investment, US Dollars","IAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"448696089.385475","586924022.346369","709789385.47486","758460893.854749","680923463.687151","877015083.798883","848083240.223464","801329050.27933","1364279670.39106","920758536.312849","1038490592.17877",,,,"",
"Curaçao and Sint Maarten","355","Assets, Direct Investment, US Dollars","IAD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,,,
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200893854.748603","-402016759.776536","-179379888.268156","-212614525.139665","-192558659.217877","-167284916.201117","-150970770.078212","-175959224.603352","1730124.79888268","-143713528.368715","-22890030.726257","13356496.1061453","43748847.7653631","-114577539.932961","",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217877.094972067","106145.251396648","44692.7374301676","491620.111731844","156424.581005587","156424.581005587","2407072.35195531","1918931.59776536","1624548.92178771","1617488.65363129","2615663.32960894","4034730.92178771","5006999.40782123","4745341.33519553","",
"Curaçao and Sint Maarten","355","Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Current Account, Goods and Services, Goods, Credit, US Dollars","BXG_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"924407821.22905","985474860.335196","783100558.659218","762245810.055866","536240223.463687","494128491.620112","548050254.625698","734358008.446927","579214322.709497","405115087.675978","487952419.273743","771158819.357542","726648063.715084","718572666.955307","",
"Curaçao and Sint Maarten","355","Current Account, Goods and Services, Goods, Credit, US Dollars","BXG_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Liabilities, Other Investment, Other Liabilities (with Fund Record), US Dollars","ILOFR_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2206515642.4581","2308077000.69832","2022750949.80447","1947927808.70391","1599073743.01676","1476012849.16201","1525473743.01676","1797687709.49721","1556093161.77095","1562205531.34078","1524815355.65363",,,,"",
"Curaçao and Sint Maarten","355","Liabilities, Other Investment, Other Liabilities (with Fund Record), US Dollars","ILOFR_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,,,
"Curaçao and Sint Maarten","355","Current Account, Primary Income, Debit, US Dollars","BMIP_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186941340.782123","200743575.418994","218472625.698324","234522905.027933","229486033.519553","231524581.005587","222206511.47486","194463591.011173","216287315.75419","155141779.156424","175311548.469274","227212590.01676","201965110.782123","257600749.027933","",
"Curaçao and Sint Maarten","355","Current Account, Primary Income, Debit, US Dollars","BMIP_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Liabilities, Direct Investment, US Dollars","ILD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1110647486.03352","1199516201.11732","1212342458.10056","1709943575.41899","1870797206.70391","2205788268.15642","1498480446.92737","985501675.977654","1289269335.19553","700996474.860335","969996882.681564",,,,"",
"Curaçao and Sint Maarten","355","Liabilities, Direct Investment, US Dollars","ILD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,,,
"Curaçao and Sint Maarten","355","Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars","BCAXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-870612849.162012","-797025139.664804","-746886033.519552","-606559776.536312","-495715642.458101","-603829050.279329","-624311309.932961","-738062951.430168","-706586473.089387","-979267633.659216","-820220981.402235","-892310622.547485","-827942843.916202","-865203687.675978","",
"Curaçao and Sint Maarten","355","Supplementary Items, Current Account, Net (Excluding Exceptional Financing), US Dollars","BCAXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Supplementary Items, Capital Account (Excludes Reserves and Related Items), US Dollars","BKAA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67351955.3072626","41055865.9217877","30391061.452514","12072625.698324","290502.793296089","770949.720670391","-1421982.98882682","18883926.3351955","15954455.8547486","50211656.2513966","59918974.2178771","77109030.3240224","106874159.921788","42736014.6368715","",
"Curaçao and Sint Maarten","355","Supplementary Items, Capital Account (Excludes Reserves and Related Items), US Dollars","BKAA_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-102122905.027933","-297592178.77095","-160368715.083799","-222206703.910615","-190955307.26257","-189620111.731844","-160294792.424581","-183777428.184357","-47246124.821229","-104311363.189944","-29685675.7765363","19691583.8324022","-50024167.301676","-224136549.715084","",
"Curaçao and Sint Maarten","355","Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-675837832.402235","-374614525.139665","-132178770.949721","-12245810.0558658","-47759776.5363129","-199011173.184357","-98300895.6089385","-60635429.6536312","-159993499.972067","-377891149.379888","-250014462.709497","-266702186.100559","-235841633.77095","-248609015.603352","",
"Curaçao and Sint Maarten","355","Financial Account, Other Investment, Net Acquisition of Financial Assets, US Dollars","BFOA_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Supplementary Items, Financial Account, Net (Excluding Exceptional Financing), US Dollars","BFXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-765046860.335196","-498173296.089386","-592966480.446927","-783937988.826816","-447913966.480447","-658787709.497207","-590953024.050279","-520827764.98324","-463488011.620112","-1053304314.35196","-767006922.240224","-487047410.815642","-624593300.541899","-707768631.100559","",
"Curaçao and Sint Maarten","355","Supplementary Items, Financial Account, Net (Excluding Exceptional Financing), US Dollars","BFXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Assets, Portfolio Investment, Debt Securities, US Dollars","IAPD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2292301117.31844","2672104417.59777","2619354923.18436","3056921892.4581","2877503351.95531","4480014944.13408","3586200139.6648","4117713407.82123","2377209687.15084","2140342815.64246","2767919351.95531",,,,"",
"Curaçao and Sint Maarten","355","Assets, Portfolio Investment, Debt Securities, US Dollars","IAPD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,,,
"Curaçao and Sint Maarten","355","Assets, Direct Investment, Debt Instruments, US Dollars","IADD_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114578770.949721","151046927.374302","220823463.687151","231026815.642458","209227374.301676","327186592.178771","211491061.452514","174445251.396648","631073329.608939","156833005.586592","262066810.055866",,,,"",
"Curaçao and Sint Maarten","355","Assets, Direct Investment, Debt Instruments, US Dollars","IADD_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","",,,,
"Curaçao and Sint Maarten","355","Supplementary Items, Direct Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFDLXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22021787.7094972","83210614.5251397","45849162.0111732","117005586.592179","174206703.910614","174636871.50838","236929861.290503","79009913.3743017","277098791.72067","177910716.312849","197727739.670391","182326352.106145","182744984.972067","244200344.463687","",
"Curaçao and Sint Maarten","355","Supplementary Items, Direct Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFDLXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Supplementary Items, Direct Investment: Net Incurrence of Liabilities: Debt Instruments (Excluding Exceptional Financing), US Dollars","BFDLDXF_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28580446.9273743","48121229.0502793","52782122.9050279","61547486.0335196","165849162.011173","156569832.402235","186980971.72067","63733901.7206704","31740526.7541899","152438643.625698","81318676.3910615","10710416.9944134","45040984.7150838","50497457.575419","",
"Curaçao and Sint Maarten","355","Supplementary Items, Direct Investment: Net Incurrence of Liabilities: Debt Instruments (Excluding Exceptional Financing), US Dollars","BFDLDXF_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
"Curaçao and Sint Maarten","355","Current Account, Primary Income, Credit, US Dollars","BXIP_BP6_USD","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149112290.502793","145673743.01676","167155865.921788","186474860.335196","218011173.184358","214754189.944134","213812437.273743","197458354.21229","210005280.854749","180487360.815643","185804701.519553","216215045.346369","180045669.050279","202102980.569832","",
"Curaçao and Sint Maarten","355","Current Account, Primary Income, Credit, US Dollars","BXIP_BP6_USD","Status",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B","","","","","","","","","","","","","",
